detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-2.png;01_Jibberish-Mittel;304,513;214,5543;119,5979;638,6652;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-3.png;01_Jibberish-Mittel;197,027;409,1186;186,6877;792,8333;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-4.png;01_Jibberish-Mittel;197,3769;202,8178;115,2982;515,4929;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-1.png;01_Jibberish-Mittel;197,6216;130,4845;284,6516;612,7577;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-2.png;01_Jibberish-Mittel;135,934;162,6663;114,1118;412,7121;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-3.png;01_Jibberish-Mittel;194,5659;104,3039;216,8373;515,7071;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-1.png;01_Jibberish-Mittel;141,071;182,218;119,823;443,112;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-2.png;01_Jibberish-Mittel;199,6302;326,7582;115,1605;641,5489;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-3.png;01_Jibberish-Mittel;194,8619;208,7369;114,007;517,6058;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-1.png;01_Jibberish-Mittel;201,3626;304,9633;108,748;615,0739;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-2.png;01_Jibberish-Mittel;195,2425;308,9787;218,582;722,8032;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-3.png;01_Jibberish-Mittel;299,5469;210,6488;117,8264;628,0221;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-1.png;01_Jibberish-Mittel;135,6017;198,7252;225,3821;559,709;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-2.png;01_Jibberish-Mittel;301,8832;264,6133;211,3891;777,8856;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-3.png;01_Jibberish-Mittel;221,054;310,9375;184,3824;716,3739;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-1.png;01_Jibberish-Mittel;197,4425;118,9003;214,2001;530,5429;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-2.png;01_Jibberish-Mittel;218,5804;308,6054;182,4674;709,6532;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-3.png;01_Jibberish-Mittel;197,599;123,6897;200,8166;522,1053;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-1-1.png;01_Jibberish-Mittel;216,8497;199,7099;111,5032;528,0628;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-2-1.png;01_Jibberish-Mittel;199,5898;314,6364;120,6934;634,9196;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-3-1.png;01_Jibberish-Mittel;194,8412;297,7995;126,7882;619,4289;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-4-1.png;01_Jibberish-Mittel;199,9342;288,7074;120,94;609,5816;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-5-1.png;01_Jibberish-Mittel;130,2143;183,6838;201,8241;515,7222;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-1.png;01_Jibberish-Mittel;189,7997;215,63;119,0056;524,4353;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-2.png;01_Jibberish-Mittel;199,5569;191,4772;120,2521;511,2862;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-3.png;01_Jibberish-Mittel;199,6804;108,2328;203,2397;511,1529;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-1.png;01_Jibberish-Mittel;194,8815;130,208;114,9365;440,026;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-2.png;01_Jibberish-Mittel;193,1446;304,8049;119,7903;617,7398;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-3.png;01_Jibberish-Mittel;204,1792;128,5192;117,6053;450,3037;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-1.png;01_Jibberish-Mittel;200,0102;312,4916;112,0589;624,5607;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-2.png;01_Jibberish-Mittel;201,9069;211,8881;207,403;621,198;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-3.png;01_Jibberish-Mittel;207,2383;285,5444;114,0805;606,8632;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-1.png;01_Jibberish-Mittel;129,2717;210,5494;273,1555;612,9766;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-2.png;01_Jibberish-Mittel;286,8048;219,0085;117,0469;622,8602;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-3.png;01_Jibberish-Mittel;201,6713;224,2605;204,6424;630,5742;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-1.png;01_Jibberish-Mittel;196,162;114,1905;205,0082;515,3607;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-2.png;01_Jibberish-Mittel;218,6177;205,5038;114,782;538,9035;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-3.png;01_Jibberish-Mittel;202,8831;109,1135;191,938;503,9346;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-1-1.png;01_Jibberish-Mittel;198,2613;218,4539;183,8399;600,5551;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-2-1.png;01_Jibberish-Mittel;195,0539;231,2825;195,588;621,9244;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-3-1.png;01_Jibberish-Mittel;131,0722;477,3618;202,0588;810,4928;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-4-1.png;01_Jibberish-Mittel;196,9905;505,8022;127,2269;830,0196;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-5-1.png;01_Jibberish-Mittel;194,7944;228,59;288,7842;712,1686;False;0
