detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;goal
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-7.png;not_artifacts-5-7.png;not_artifacts;12_IT_Ticket-Mittel;428,2229;198,1133;210,638;836,9742;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-8.png;not_artifacts-5-8.png;not_artifacts;12_IT_Ticket-Mittel;431,8184;188,8447;208,452;829,1151;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\not_artifacts-5-9.png;not_artifacts-5-9.png;not_artifacts;12_IT_Ticket-Mittel;488,4498;210,0886;221,719;920,2574;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel-1-1.png;01_Jibberish-Mittel;browser_advertisement;33,1799;169,09;29,8876;232,1575;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel-1-2.png;01_Jibberish-Mittel;browser_advertisement;92,0835;106,9705;94,699;293,753;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel-2-1.png;01_Jibberish-Mittel;browser_advertisement;33,7275;268,225;30,1522;332,1047;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel-2-2.png;01_Jibberish-Mittel;browser_advertisement;91,713;294,9831;31,2493;417,9454;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-3-1.png;01_Jibberish-Mittel-3-1.png;01_Jibberish-Mittel;browser_advertisement;90,0262;224,5325;110,8703;425,429;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-3-2.png;01_Jibberish-Mittel-3-2.png;01_Jibberish-Mittel;browser_advertisement;98,6861;227,2554;91,4492;417,3907;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-4-1.png;01_Jibberish-Mittel-4-1.png;01_Jibberish-Mittel;browser_advertisement;90,6948;408,004;95,5032;594,202;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-5-1.png;01_Jibberish-Mittel-5-1.png;01_Jibberish-Mittel;browser_advertisement;96,9405;223,1835;97,8697;417,9937;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\01_Jibberish-Mittel-5-2.png;01_Jibberish-Mittel-5-2.png;01_Jibberish-Mittel;browser_advertisement;98,755;301,3756;30,1665;430,2971;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-1-1.png;02_Link_Only-Schwer-1-1.png;02_Link_Only-Schwer;browser_advertisement;112,926;215,6097;89,2373;417,773;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-3-1.png;02_Link_Only-Schwer-3-1.png;02_Link_Only-Schwer;browser_advertisement;117,0611;329,0501;89,7841;535,8953;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-4-1.png;02_Link_Only-Schwer-4-1.png;02_Link_Only-Schwer;browser_advertisement;99,1673;213,9217;88,4392;401,5282;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-4-2.png;02_Link_Only-Schwer-4-2.png;02_Link_Only-Schwer;browser_advertisement;32,8694;313,2507;30,755;376,8751;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\02_Link_Only-Schwer-5-1.png;02_Link_Only-Schwer-5-1.png;02_Link_Only-Schwer;browser_advertisement;96,9702;120,1826;29,637;246,7898;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-1-1.png;03_Targo_Bank-Schwer-1-1.png;03_Targo_Bank-Schwer;browser_advertisement;97,018;104,3391;99,379;300,7361;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-1-2.png;03_Targo_Bank-Schwer-1-2.png;03_Targo_Bank-Schwer;browser_advertisement;33,1174;99,2821;31,1236;163,5231;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-2-1.png;03_Targo_Bank-Schwer-2-1.png;03_Targo_Bank-Schwer;browser_advertisement;98,5806;123,7149;99,6449;321,9404;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-2-2.png;03_Targo_Bank-Schwer-2-2.png;03_Targo_Bank-Schwer;browser_advertisement;96,3792;201,4059;90,0455;387,8306;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-3-1.png;03_Targo_Bank-Schwer-3-1.png;03_Targo_Bank-Schwer;browser_advertisement;105,7302;214,6487;95,3647;415,7436;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-3-2.png;03_Targo_Bank-Schwer-3-2.png;03_Targo_Bank-Schwer;browser_advertisement;32,3026;196,7197;95,3637;324,386;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-4-1.png;03_Targo_Bank-Schwer-4-1.png;03_Targo_Bank-Schwer;browser_advertisement;92,129;227,35;170,5886;490,0676;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-5-1.png;03_Targo_Bank-Schwer-5-1.png;03_Targo_Bank-Schwer;browser_advertisement;33,0496;295,1566;89,9803;418,1865;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\03_Targo_Bank-Schwer-5-2.png;03_Targo_Bank-Schwer-5-2.png;03_Targo_Bank-Schwer;browser_advertisement;96,9165;202,8301;96,2833;396,0299;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-1-1.png;04_Targeted_IT_Abteilung-Einfach-1-1.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;97,9951;111,1738;178,2791;387,448;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-1-2.png;04_Targeted_IT_Abteilung-Einfach-1-2.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;32,8348;102,3389;175,1454;310,3191;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-3-1.png;04_Targeted_IT_Abteilung-Einfach-3-1.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;103,1534;317,6198;30,5717;451,3449;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-3-2.png;04_Targeted_IT_Abteilung-Einfach-3-2.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;94,6795;313,3283;93,9536;501,9614;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-5-1.png;04_Targeted_IT_Abteilung-Einfach-5-1.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;33,4147;279,0106;98,988;411,4133;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Einfach-5-2.png;04_Targeted_IT_Abteilung-Einfach-5-2.png;04_Targeted_IT_Abteilung-Einfach;browser_advertisement;107,551;186,5923;98,5576;392,7009;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;91,8901;140,9392;98,8662;331,6955;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-1-2.png;04_Targeted_IT_Abteilung-Schwer-1-2.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;103,9225;101,2208;92,6842;297,8275;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;105,3309;214,3108;94,377;414,0187;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;95,828;217,2751;94,5136;407,6167;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;91,2555;202,5511;89,146;382,9526;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\04_Targeted_IT_Abteilung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Schwer;browser_advertisement;101,3748;116,7424;29,7608;247,878;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\05_Newsletter-Schwer-4-1.png;05_Newsletter-Schwer-4-1.png;05_Newsletter-Schwer;browser_advertisement;33,0024;310,0337;87,9378;430,9739;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\05_Newsletter-Schwer-5-1.png;05_Newsletter-Schwer-5-1.png;05_Newsletter-Schwer;browser_advertisement;32,3898;205,1007;93,0155;330,506;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-1.png;06_Versichertenkarte-Schwer-1-1.png;06_Versichertenkarte-Schwer;browser_advertisement;37,9562;99,7822;89,2462;226,9846;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-2.png;06_Versichertenkarte-Schwer-1-2.png;06_Versichertenkarte-Schwer;browser_advertisement;102,6842;96,9277;100,0896;299,7015;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-1-3.png;06_Versichertenkarte-Schwer-1-3.png;06_Versichertenkarte-Schwer;browser_advertisement;106,7662;98,535;101,7592;307,0604;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-1.png;06_Versichertenkarte-Schwer-2-1.png;06_Versichertenkarte-Schwer;browser_advertisement;33,6245;281,7388;98,9137;414,277;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-2.png;06_Versichertenkarte-Schwer-2-2.png;06_Versichertenkarte-Schwer;browser_advertisement;94,0269;302,5779;104,2218;500,8266;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-3.png;06_Versichertenkarte-Schwer-2-3.png;06_Versichertenkarte-Schwer;browser_advertisement;33,0605;395,7528;87,4913;516,3046;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-2-4.png;06_Versichertenkarte-Schwer-2-4.png;06_Versichertenkarte-Schwer;browser_advertisement;95,9385;327,8776;30,2857;454,1018;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-1.png;06_Versichertenkarte-Schwer-3-1.png;06_Versichertenkarte-Schwer;browser_advertisement;172,4169;311,551;93,4067;577,3746;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-2.png;06_Versichertenkarte-Schwer-3-2.png;06_Versichertenkarte-Schwer;browser_advertisement;97,1753;315,3296;87,1875;499,6924;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-3.png;06_Versichertenkarte-Schwer-3-3.png;06_Versichertenkarte-Schwer;browser_advertisement;97,4902;305,866;100,7115;504,0677;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-3-4.png;06_Versichertenkarte-Schwer-3-4.png;06_Versichertenkarte-Schwer;browser_advertisement;91,9801;320,748;92,4663;505,1944;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-1.png;06_Versichertenkarte-Schwer-4-1.png;06_Versichertenkarte-Schwer;browser_advertisement;102,7678;212,3641;87,7231;402,855;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-2.png;06_Versichertenkarte-Schwer-4-2.png;06_Versichertenkarte-Schwer;browser_advertisement;92,3196;396,6576;88,2578;577,235;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-3.png;06_Versichertenkarte-Schwer-4-3.png;06_Versichertenkarte-Schwer;browser_advertisement;88,0336;313,4597;87,3488;488,8421;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-4-4.png;06_Versichertenkarte-Schwer-4-4.png;06_Versichertenkarte-Schwer;browser_advertisement;33,1948;398,7649;86,7476;518,7073;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-1.png;06_Versichertenkarte-Schwer-5-1.png;06_Versichertenkarte-Schwer;browser_advertisement;91,1845;215,4798;88,5737;395,238;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-2.png;06_Versichertenkarte-Schwer-5-2.png;06_Versichertenkarte-Schwer;browser_advertisement;101,9269;233,2343;30,3722;365,5334;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-3.png;06_Versichertenkarte-Schwer-5-3.png;06_Versichertenkarte-Schwer;browser_advertisement;104,138;209,9525;99,2918;413,3823;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\06_Versichertenkarte-Schwer-5-4.png;06_Versichertenkarte-Schwer-5-4.png;06_Versichertenkarte-Schwer;browser_advertisement;32,2458;218,251;32,5105;283,0073;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-1.png;07_Paypal-Mittel-1-1.png;07_Paypal-Mittel;browser_advertisement;98,7661;302,9605;89,4301;491,1567;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-2.png;07_Paypal-Mittel-1-2.png;07_Paypal-Mittel;browser_advertisement;91,0757;112,2279;30,5193;233,8229;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-1-3.png;07_Paypal-Mittel-1-3.png;07_Paypal-Mittel;browser_advertisement;95,8711;36,9939;30,3132;163,1782;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-2-1.png;07_Paypal-Mittel-2-1.png;07_Paypal-Mittel;browser_advertisement;98,1036;299,2823;31,3937;428,7796;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-3-1.png;07_Paypal-Mittel-3-1.png;07_Paypal-Mittel;browser_advertisement;99,4721;299,0139;98,1495;496,6355;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-3-2.png;07_Paypal-Mittel-3-2.png;07_Paypal-Mittel;browser_advertisement;98,0482;303,977;100,0091;502,0343;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-4-1.png;07_Paypal-Mittel-4-1.png;07_Paypal-Mittel;browser_advertisement;32,2444;301,4475;30,7673;364,4592;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-5-1.png;07_Paypal-Mittel-5-1.png;07_Paypal-Mittel;browser_advertisement;32,2642;281,3241;90,5773;404,1656;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\07_Paypal-Mittel-5-2.png;07_Paypal-Mittel-5-2.png;07_Paypal-Mittel;browser_advertisement;102,3042;130,6467;88,7827;321,7336;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\08_Weiterbildung-Schwer-5-1.png;08_Weiterbildung-Schwer-5-1.png;08_Weiterbildung-Schwer;browser_advertisement;94,0606;130,7899;184,7373;409,5878;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-1-1.png;12_IT_Ticket-Mittel-1-1.png;12_IT_Ticket-Mittel;browser_advertisement;97,787;104,3171;89,5023;291,6064;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-1-2.png;12_IT_Ticket-Mittel-1-2.png;12_IT_Ticket-Mittel;browser_advertisement;97,8642;104,9875;111,9849;314,8366;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-2-1.png;12_IT_Ticket-Mittel-2-1.png;12_IT_Ticket-Mittel;browser_advertisement;102,3544;116,0264;84,7078;303,0886;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel;browser_advertisement;96,1354;176,9243;29,6825;302,7422;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel;browser_advertisement;95,9682;304,0017;109,8883;509,8582;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel;browser_advertisement;93,2828;302,1135;100,2027;495,599;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel;browser_advertisement;33,0681;284,9319;89,4381;407,4381;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel;browser_advertisement;95,8878;200,9278;30,9906;327,8062;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-1-1.png;browser_advertisement-1-1.png;browser_advertisement;browser_advertisement;32,1864;283,2185;110,8654;426,2703;False;0;True
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-2-1.png;browser_advertisement-2-1.png;browser_advertisement;browser_advertisement;97,0338;326,8753;107,6543;531,5634;False;0;True
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-3-1.png;browser_advertisement-3-1.png;browser_advertisement;browser_advertisement;34,2865;390,0776;88,6151;512,9792;False;0;True
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-4-1.png;browser_advertisement-4-1.png;browser_advertisement;browser_advertisement;98,9127;316,2702;93,2882;508,4711;False;0;True
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_advertisement-5-1.png;browser_advertisement-5-1.png;browser_advertisement;browser_advertisement;101,8868;217,4845;100,7822;420,1535;False;0;True
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-1-1.png;browser_defacing-1-1.png;browser_defacing;browser_advertisement;96,8969;115,1317;29,8081;241,8367;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-2-1.png;browser_defacing-2-1.png;browser_defacing;browser_advertisement;94,9757;227,1419;30,551;352,6686;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-3-1.png;browser_defacing-3-1.png;browser_defacing;browser_advertisement;95,3557;392,6112;97,5989;585,5658;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-4-1.png;browser_defacing-4-1.png;browser_defacing;browser_advertisement;91,3009;328,3248;95,6223;515,248;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\browser_defacing-5-1.png;browser_defacing-5-1.png;browser_defacing;browser_advertisement;92,8217;319,8717;29,6919;442,3853;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-2-1.png;email-bounce-exchange-de-2-1.png;email-bounce-exchange-de;browser_advertisement;111,0793;223,1568;89,868;424,1041;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-3-1.png;email-bounce-exchange-de-3-1.png;email-bounce-exchange-de;browser_advertisement;97,8596;304,793;31,1767;433,8293;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\email-bounce-exchange-de-4-1.png;email-bounce-exchange-de-4-1.png;email-bounce-exchange-de;browser_advertisement;103,4437;207,5645;30,4456;341,4538;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-1-1.png;exe_anti_virus_extended-1-1.png;exe_anti_virus_extended;browser_advertisement;91,8167;107,1362;92,141;291,0939;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-2-1.png;exe_anti_virus_extended-2-1.png;exe_anti_virus_extended;browser_advertisement;88,6887;303,7759;93,9331;486,3977;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-3-1.png;exe_anti_virus_extended-3-1.png;exe_anti_virus_extended;browser_advertisement;33,3883;389,5231;98,2197;521,1311;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-4-1.png;exe_anti_virus_extended-4-1.png;exe_anti_virus_extended;browser_advertisement;32,7148;313,2012;101,6313;447,5473;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_extended-5-1.png;exe_anti_virus_extended-5-1.png;exe_anti_virus_extended;browser_advertisement;97,2841;212,4381;93,4323;403,1545;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-1-1.png;exe_anti_virus_simple-1-1.png;exe_anti_virus_simple;browser_advertisement;96,6285;93,4659;111,12;301,2144;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-2-1.png;exe_anti_virus_simple-2-1.png;exe_anti_virus_simple;browser_advertisement;92,011;385,3271;30,2667;507,6048;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-3-1.png;exe_anti_virus_simple-3-1.png;exe_anti_virus_simple;browser_advertisement;102,0147;389,0965;94,6979;585,8091;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-4-1.png;exe_anti_virus_simple-4-1.png;exe_anti_virus_simple;browser_advertisement;111,0118;302,5909;94,0579;507,6606;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_anti_virus_simple-5-1.png;exe_anti_virus_simple-5-1.png;exe_anti_virus_simple;browser_advertisement;98,5453;126,3833;99,0251;323,9537;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-1.png;exe_file_scanner-1-1.png;exe_file_scanner;browser_advertisement;98,8168;95,3589;97,3728;291,5485;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-2.png;exe_file_scanner-1-2.png;exe_file_scanner;browser_advertisement;112,48;115,3955;30,3753;258,2508;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-3.png;exe_file_scanner-1-3.png;exe_file_scanner;browser_advertisement;113,4184;100,4418;101,5697;315,4299;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-1-4.png;exe_file_scanner-1-4.png;exe_file_scanner;browser_advertisement;92,4415;118,7309;89,5532;300,7256;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-2-1.png;exe_file_scanner-2-1.png;exe_file_scanner;browser_advertisement;102,0447;388,5095;98,733;589,2872;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-2-2.png;exe_file_scanner-2-2.png;exe_file_scanner;browser_advertisement;116,0637;299,2083;88,3582;503,6302;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_file_scanner-2-3.png;exe_file_scanner-2-3.png;exe_file_scanner;browser_advertisement;90,4538;326,646;89,5229;506,6227;False;0;False
